8.71165644172
16.9325153374
24.6012269939
32.0245398773
39.1411042945
45.5828220859
51.4110429448
56.3190184049
60.981595092
65.2147239264
69.263803681
73.0674846626
76.6257668712
79.6932515337
82.4539877301
84.9079754601
87.0552147239
89.018404908
90.6134969325
92.1472392638
93.4969325153
94.7852760736
95.8895705521
96.8711656442
97.7300613497
98.527607362
99.1411042945
99.5705521472
99.8159509202
99.9386503067
99.9386503067
100.0
100.0
