8.29207920792
14.603960396
19.1831683168
27.103960396
35.1485148515
42.3886138614
48.452970297
50.6188118812
53.2797029703
57.7351485149
61.9430693069
68.9975247525
73.0816831683
77.9702970297
81.0024752475
81.8688118812
82.797029703
85.0866336634
87.3143564356
87.9331683168
89.7896039604
91.2128712871
92.698019802
94.245049505
95.3589108911
95.853960396
96.5965346535
96.8440594059
97.4628712871
98.2054455446
98.5148514851
99.2574257426
99.8143564356
